20,32
1,1,1,1,2,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,
1,1,2,1,1,1,1,1,1,1,1,1,1,1,11,11,11,1,1,11,11,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,2,1,1,1,1,11,11,1,1,1,1,11,11,1,2,11,11,1,1,1,2,1,1,1,1,2,2,
2,2,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,11,11,11,1,1,1,1,1,1,1,1,
12,12,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,
8,8,8,8,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,12,
8,8,8,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,
12,12,12,8,12,12,12,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,8,8,12,12,
13,13,12,12,12,12,12,12,13,13,13,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,8,8,12,12,
12,12,8,12,12,12,12,12,12,12,12,12,12,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,
12,12,12,13,13,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,12,
12,12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
12,13,12,12,13,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,8,12,12,12,12,12,12,12,12,12,12,
12,12,12,12,12,12,13,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,8,12,12,12,12,8,12,12,12,12,
12,12,12,13,13,12,12,12,8,12,13,12,12,12,12,12,12,12,12,12,12,12,8,12,12,12,12,12,12,12,12,12,
12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,12,12,12,12,12,12,12,12,
12,12,12,12,12,12,13,12,12,12,12,8,8,12,12,12,12,12,12,12,8,12,12,12,12,12,12,12,12,12,12,12,
12,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,12,12,12,12,12,12,12,12,12,
